species,age,weight,temperature,heartRate,respiratoryRate,skinRedness,itching,hairLoss,vomiting,diarrhea,appetiteLevel,waterIntakeLevel,activityLevel,symptomDurationDays,abnormalProbability,riskGrade,primaryRiskFactor
CAT,10,4.4,39.5,195,17,False,True,False,False,False,DECREASED,INCREASED,NORMAL,3,0.33,WATCH,"피부 징후, 식욕 감소"
CAT,5,3.8,38.7,144,35,False,False,False,False,False,NORMAL,NORMAL,LOW,0,0.03,NORMAL,이상 없음(정상)
DOG,4,19.2,38.1,126,32,False,False,False,False,True,NORMAL,NORMAL,NORMAL,0,0.06,NORMAL,이상 없음(정상)
CAT,13,5.6,40.4,231,27,False,False,False,True,True,DECREASED,NORMAL,LOW,6,0.71,CAUTION,"미열, 소화기 이상(구토 및 설사)"
CAT,10,6.6,39.2,241,29,False,False,False,False,True,DECREASED,NORMAL,HIGH,3,0.42,WATCH,"빈맥, 설사"
DOG,13,8.4,39.2,144,22,False,False,True,True,True,DECREASED,NORMAL,LOW,0,0.71,CAUTION,"소화기 이상(구토 및 설사), 피부 징후"
DOG,5,22.9,40.9,151,37,False,False,False,True,True,DECREASED,DECREASED,LOW,5,1.0,DANGER,"고열, 소화기 이상(구토 및 설사)"
CAT,14,6.5,39.2,236,38,False,False,False,True,True,DECREASED,DECREASED,LOW,1,0.62,CAUTION,"소화기 이상(구토 및 설사), 식욕 감소"
CAT,6,7.5,39.9,220,31,True,True,False,False,True,DECREASED,NORMAL,NORMAL,1,0.59,CAUTION,"미열, 설사"
DOG,5,22.2,39.8,133,38,False,False,False,False,False,DECREASED,DECREASED,LOW,1,0.51,CAUTION,"미열, 식욕 감소"
DOG,13,5.7,38.8,108,17,True,False,False,False,False,NORMAL,DECREASED,NORMAL,4,0.21,NORMAL,이상 없음(정상)
DOG,6,17.7,37.9,128,28,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.0,NORMAL,이상 없음(정상)
DOG,12,28.9,38.7,107,17,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.01,NORMAL,이상 없음(정상)
CAT,8,5.2,40.3,256,35,False,False,False,False,False,DECREASED,NORMAL,NORMAL,4,0.53,CAUTION,"미열, 빈맥"
CAT,7,3.2,39.4,231,31,False,False,False,True,True,NONE,NORMAL,NORMAL,3,0.61,CAUTION,"소화기 이상(구토 및 설사), 식욕 절폐"
CAT,14,6.9,40.0,189,38,True,True,False,True,True,NORMAL,NORMAL,NORMAL,4,0.63,CAUTION,"미열, 소화기 이상(구토 및 설사)"
CAT,13,2.3,39.6,226,33,False,False,False,False,False,NONE,NORMAL,LOW,5,0.53,CAUTION,"미열, 식욕 절폐"
CAT,15,6.0,38.9,190,25,False,False,False,False,False,INCREASED,NORMAL,NORMAL,7,0.0,NORMAL,이상 없음(정상)
DOG,9,22.8,38.9,130,42,False,False,False,False,False,DECREASED,DECREASED,NORMAL,4,0.32,WATCH,"호흡 급증, 식욕 감소"
DOG,3,25.1,39.0,73,17,False,False,False,False,True,NORMAL,NORMAL,NORMAL,5,0.18,NORMAL,이상 없음(정상)
CAT,14,6.5,39.3,197,21,False,True,False,False,False,INCREASED,NORMAL,NORMAL,2,0.03,NORMAL,이상 없음(정상)
CAT,1,4.4,39.5,195,36,False,True,False,False,False,DECREASED,NORMAL,LOW,3,0.48,WATCH,"피부 징후, 식욕 감소"
CAT,1,5.8,39.0,197,28,False,True,False,False,False,DECREASED,NORMAL,LOW,6,0.3,WATCH,"피부 징후, 식욕 감소"
CAT,2,7.3,38.8,185,28,False,False,False,True,False,NORMAL,NORMAL,NORMAL,2,0.25,NORMAL,이상 없음(정상)
CAT,9,6.8,39.2,190,27,False,False,False,False,False,INCREASED,INCREASED,NORMAL,2,0.08,NORMAL,이상 없음(정상)
DOG,13,27.5,38.5,84,17,True,False,False,False,False,NORMAL,DECREASED,NORMAL,6,0.2,NORMAL,이상 없음(정상)
CAT,1,7.1,39.9,275,39,False,False,False,True,True,NORMAL,DECREASED,NORMAL,1,0.69,CAUTION,"미열, 빈맥"
CAT,8,5.9,40.8,252,44,True,False,True,True,False,NONE,DECREASED,LOW,5,1.0,DANGER,"고열, 빈맥"
DOG,10,20.0,39.4,110,33,False,False,False,False,True,DECREASED,DECREASED,LOW,4,0.71,CAUTION,"미열, 설사"
CAT,5,4.5,39.4,133,20,False,False,False,False,False,NORMAL,NORMAL,HIGH,2,0.08,NORMAL,이상 없음(정상)
DOG,13,28.1,39.1,163,37,True,False,False,False,False,DECREASED,DECREASED,LOW,3,0.5,CAUTION,"빈맥, 피부 징후"
CAT,13,6.4,38.9,211,24,False,False,False,False,True,NONE,NORMAL,NORMAL,1,0.48,WATCH,"설사, 식욕 절폐"
CAT,15,2.5,39.4,179,23,False,False,True,False,False,INCREASED,NORMAL,NORMAL,2,0.28,NORMAL,이상 없음(정상)
DOG,3,22.9,38.1,127,19,False,False,False,False,False,DECREASED,NORMAL,NORMAL,1,0.17,NORMAL,이상 없음(정상)
CAT,5,7.2,38.6,165,29,True,False,False,False,False,NORMAL,NORMAL,HIGH,2,0.15,NORMAL,이상 없음(정상)
CAT,7,4.5,39.7,204,17,True,False,True,False,False,NORMAL,INCREASED,LOW,2,0.42,WATCH,"미열, 피부 징후"
CAT,8,6.6,41.6,231,36,True,False,False,True,True,NONE,NORMAL,LOW,2,1.0,DANGER,"고열, 소화기 이상(구토 및 설사)"
DOG,7,28.3,39.0,53,28,False,False,False,False,True,NORMAL,NORMAL,LOW,2,0.29,NORMAL,이상 없음(정상)
DOG,2,28.0,37.9,76,13,False,False,False,False,False,INCREASED,NORMAL,NORMAL,2,0.06,NORMAL,이상 없음(정상)
DOG,6,28.7,38.4,91,15,False,False,False,False,False,DECREASED,INCREASED,NORMAL,1,0.1,NORMAL,이상 없음(정상)
DOG,3,25.6,38.0,108,30,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.13,NORMAL,이상 없음(정상)
DOG,6,23.0,38.9,112,14,False,True,False,False,True,NORMAL,NORMAL,NORMAL,0,0.3,WATCH,"설사, 피부 징후"
DOG,14,23.9,38.9,108,24,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.0,NORMAL,이상 없음(정상)
CAT,12,2.5,38.8,163,25,False,False,False,False,False,NORMAL,INCREASED,LOW,3,0.15,NORMAL,이상 없음(정상)
DOG,14,8.3,38.2,143,31,False,True,False,True,False,NORMAL,NORMAL,HIGH,4,0.36,WATCH,"구토, 피부 징후"
DOG,1,3.5,41.0,156,47,True,False,True,True,False,DECREASED,NORMAL,LOW,7,1.0,DANGER,"고열, 호흡 급증"
CAT,9,4.2,38.4,184,29,True,False,False,False,False,NORMAL,NORMAL,NORMAL,1,0.21,NORMAL,이상 없음(정상)
DOG,4,6.9,38.5,105,11,False,False,False,False,False,NORMAL,NORMAL,HIGH,1,0.1,NORMAL,이상 없음(정상)
CAT,3,5.8,38.7,219,24,False,False,True,False,True,NORMAL,NORMAL,NORMAL,2,0.28,NORMAL,이상 없음(정상)
DOG,11,12.9,39.3,104,19,False,False,False,False,False,DECREASED,DECREASED,HIGH,4,0.32,WATCH,"미열, 식욕 감소"
CAT,11,5.0,38.6,189,26,False,False,False,False,False,NORMAL,NORMAL,LOW,2,0.0,NORMAL,이상 없음(정상)
CAT,3,4.7,39.0,172,31,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.0,NORMAL,이상 없음(정상)
DOG,1,8.5,37.8,121,24,False,False,False,False,False,DECREASED,NORMAL,NORMAL,2,0.0,NORMAL,이상 없음(정상)
DOG,10,16.0,39.7,159,34,False,False,True,False,True,NONE,NORMAL,LOW,4,1.0,DANGER,"미열, 설사"
DOG,5,16.5,38.3,80,21,False,False,False,False,False,NORMAL,NORMAL,HIGH,1,0.0,NORMAL,이상 없음(정상)
DOG,14,4.1,40.1,169,39,True,True,True,True,True,DECREASED,INCREASED,LOW,6,1.0,DANGER,"고열, 빈맥"
DOG,11,4.6,39.3,178,20,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.37,WATCH,"미열, 빈맥"
DOG,8,10.1,40.3,172,45,True,False,False,False,False,DECREASED,DECREASED,LOW,2,1.0,DANGER,"고열, 빈맥"
CAT,6,6.4,39.2,218,37,False,False,False,False,True,DECREASED,NORMAL,LOW,7,0.43,WATCH,"설사, 식욕 감소"
DOG,14,26.2,38.8,102,17,False,False,False,False,False,DECREASED,DECREASED,NORMAL,2,0.06,NORMAL,이상 없음(정상)
CAT,4,2.3,39.3,179,27,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.03,NORMAL,이상 없음(정상)
DOG,12,29.5,39.5,93,34,False,False,False,False,True,DECREASED,DECREASED,NORMAL,4,0.52,CAUTION,"미열, 설사"
DOG,15,28.5,38.7,156,46,True,True,False,False,True,DECREASED,NORMAL,NORMAL,1,0.61,CAUTION,"호흡 급증, 설사"
DOG,12,3.0,39.2,91,36,True,False,True,False,False,NORMAL,NORMAL,LOW,5,0.36,WATCH,"피부 징후, 활동량 저하"
CAT,12,6.0,41.1,267,65,True,False,False,True,True,NORMAL,DECREASED,LOW,1,1.0,DANGER,"고열, 빈맥"
CAT,13,6.5,39.1,181,26,True,False,True,False,True,NORMAL,NORMAL,NORMAL,2,0.32,WATCH,"설사, 피부 징후"
DOG,13,11.3,39.4,125,34,True,True,False,True,False,DECREASED,NORMAL,LOW,2,0.68,CAUTION,"미열, 구토"
DOG,14,19.4,37.7,91,27,False,False,False,False,False,NORMAL,NORMAL,LOW,2,0.11,NORMAL,이상 없음(정상)
CAT,15,6.9,40.1,248,33,False,True,False,False,True,DECREASED,NORMAL,LOW,7,0.71,CAUTION,"미열, 빈맥"
CAT,12,5.2,41.3,235,56,True,False,False,False,False,DECREASED,DECREASED,LOW,7,0.91,DANGER,"고열, 호흡 급증"
DOG,2,29.8,39.9,133,37,False,False,False,True,False,NORMAL,DECREASED,LOW,7,0.51,CAUTION,"미열, 구토"
DOG,2,16.4,38.7,115,21,False,False,False,False,False,NORMAL,INCREASED,LOW,0,0.13,NORMAL,이상 없음(정상)
CAT,15,2.6,40.2,267,53,False,True,False,True,True,NONE,DECREASED,LOW,5,1.0,DANGER,"미열, 빈맥"
CAT,3,3.9,39.4,133,29,False,False,False,False,False,NORMAL,INCREASED,NORMAL,0,0.12,NORMAL,이상 없음(정상)
DOG,1,8.1,38.9,91,20,False,False,False,False,False,NORMAL,DECREASED,NORMAL,0,0.0,NORMAL,이상 없음(정상)
CAT,2,2.2,39.1,241,28,False,False,False,False,False,NORMAL,DECREASED,NORMAL,0,0.32,WATCH,빈맥
CAT,5,6.4,38.9,194,31,True,False,False,True,False,DECREASED,DECREASED,NORMAL,6,0.32,WATCH,"구토, 피부 징후"
CAT,6,6.3,38.5,242,12,False,False,True,False,False,INCREASED,INCREASED,LOW,2,0.32,WATCH,"빈맥, 피부 징후"
CAT,4,7.1,40.2,224,34,True,False,False,True,False,DECREASED,DECREASED,LOW,0,0.84,DANGER,"미열, 구토"
DOG,4,9.9,39.8,121,13,False,False,False,False,False,DECREASED,NORMAL,NORMAL,6,0.48,WATCH,"미열, 식욕 감소"
DOG,12,17.0,40.0,143,65,True,True,True,True,True,NONE,NORMAL,LOW,6,1.0,DANGER,"고열, 호흡 급증"
CAT,2,6.5,38.7,178,17,True,False,False,False,False,NORMAL,NORMAL,NORMAL,2,0.02,NORMAL,이상 없음(정상)
DOG,12,3.5,38.7,61,21,False,False,True,False,False,NORMAL,NORMAL,HIGH,2,0.16,NORMAL,이상 없음(정상)
CAT,2,7.2,39.2,185,20,False,True,False,False,True,NORMAL,NORMAL,LOW,0,0.4,WATCH,"설사, 피부 징후"
DOG,12,3.9,40.8,222,48,True,False,False,True,True,DECREASED,DECREASED,NORMAL,4,1.0,DANGER,"고열, 빈맥"
DOG,8,23.2,40.9,154,43,False,True,True,False,True,DECREASED,DECREASED,NORMAL,5,0.97,DANGER,"고열, 호흡 급증"
DOG,6,14.9,38.3,154,30,True,True,False,False,True,DECREASED,NORMAL,LOW,1,0.46,WATCH,"설사, 피부 징후"
CAT,12,5.5,38.6,176,16,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.03,NORMAL,이상 없음(정상)
DOG,6,20.9,39.9,123,28,False,False,False,True,False,NORMAL,NORMAL,LOW,5,0.5,CAUTION,"미열, 구토"
DOG,4,12.9,40.6,162,40,True,True,True,False,False,NONE,NORMAL,NORMAL,6,1.0,DANGER,"고열, 빈맥"
CAT,1,5.6,39.3,237,40,False,True,False,False,True,DECREASED,NORMAL,NORMAL,6,0.6,CAUTION,"호흡 급증, 설사"
CAT,7,5.7,38.1,180,21,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.0,NORMAL,이상 없음(정상)
DOG,14,23.7,39.8,90,32,True,True,False,True,False,DECREASED,DECREASED,LOW,7,0.69,CAUTION,"미열, 구토"
DOG,14,18.0,39.5,192,36,True,True,True,True,True,DECREASED,NORMAL,LOW,7,1.0,DANGER,"미열, 빈맥"
CAT,15,4.5,39.4,275,39,True,False,False,True,False,DECREASED,NORMAL,NORMAL,2,0.74,CAUTION,"빈맥, 구토"
DOG,10,24.3,38.5,175,18,False,False,False,False,True,DECREASED,DECREASED,NORMAL,0,0.3,WATCH,"빈맥, 설사"
DOG,5,15.7,38.4,116,21,False,True,False,False,False,INCREASED,NORMAL,LOW,7,0.25,NORMAL,이상 없음(정상)
DOG,6,10.5,38.7,76,25,True,True,False,False,False,DECREASED,DECREASED,LOW,6,0.31,WATCH,"피부 징후, 식욕 감소"
DOG,11,24.1,39.8,157,40,False,False,False,False,True,NORMAL,DECREASED,LOW,6,0.69,CAUTION,"미열, 호흡 급증"
DOG,1,15.3,41.1,147,72,False,True,False,False,False,DECREASED,INCREASED,LOW,7,1.0,DANGER,"고열, 호흡 급증"
DOG,1,14.7,38.8,126,28,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.01,NORMAL,이상 없음(정상)
DOG,2,22.7,39.5,169,51,True,True,False,True,True,NONE,DECREASED,NORMAL,1,1.0,DANGER,"미열, 빈맥"
CAT,13,3.5,38.5,154,27,True,False,False,False,False,NORMAL,NORMAL,HIGH,2,0.14,NORMAL,이상 없음(정상)
DOG,9,29.7,38.9,110,13,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.16,NORMAL,이상 없음(정상)
CAT,14,3.8,38.9,170,15,False,False,False,True,False,NORMAL,NORMAL,HIGH,3,0.27,NORMAL,이상 없음(정상)
DOG,11,3.9,40.4,173,60,True,False,True,True,True,DECREASED,NORMAL,NORMAL,0,1.0,DANGER,"고열, 빈맥"
CAT,15,3.1,38.6,238,32,False,True,False,False,True,NORMAL,NORMAL,LOW,6,0.47,WATCH,"설사, 피부 징후"
DOG,7,20.4,39.7,120,30,False,True,False,False,False,DECREASED,DECREASED,LOW,6,0.55,CAUTION,"미열, 피부 징후"
CAT,8,7.2,39.3,181,19,False,False,False,True,False,DECREASED,DECREASED,NORMAL,4,0.4,WATCH,"구토, 식욕 감소"
DOG,13,23.9,40.5,193,44,True,False,False,True,False,NONE,DECREASED,LOW,2,1.0,DANGER,"고열, 빈맥"
DOG,6,27.1,40.5,200,45,True,False,False,True,False,DECREASED,DECREASED,LOW,4,1.0,DANGER,"고열, 빈맥"
DOG,14,17.9,39.9,136,30,False,False,False,False,True,DECREASED,INCREASED,NORMAL,6,0.56,CAUTION,"미열, 설사"
DOG,3,22.0,39.2,156,32,True,True,False,False,False,DECREASED,NORMAL,NORMAL,2,0.45,WATCH,"피부 징후, 식욕 감소"
CAT,7,2.3,40.3,243,37,False,True,False,False,False,NORMAL,NORMAL,HIGH,7,0.52,CAUTION,"미열, 빈맥"
CAT,7,6.9,40.8,253,68,True,True,False,False,True,NONE,DECREASED,NORMAL,4,1.0,DANGER,"고열, 빈맥"
DOG,11,21.6,38.4,117,22,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.15,NORMAL,이상 없음(정상)
CAT,13,2.8,38.9,230,25,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.0,NORMAL,이상 없음(정상)
DOG,7,9.5,39.1,144,25,False,False,False,True,True,DECREASED,NORMAL,HIGH,4,0.48,WATCH,"소화기 이상(구토 및 설사), 식욕 감소"
DOG,2,14.2,40.4,146,40,True,False,False,False,False,NORMAL,NORMAL,NORMAL,7,0.7,CAUTION,"고열, 호흡 급증"
CAT,15,2.7,39.7,235,35,False,False,False,False,True,INCREASED,NORMAL,NORMAL,2,0.32,WATCH,"미열, 설사"
CAT,3,4.9,38.6,187,21,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.1,NORMAL,이상 없음(정상)
CAT,2,5.8,39.4,211,30,False,False,False,True,False,DECREASED,NORMAL,LOW,2,0.47,WATCH,"구토, 식욕 감소"
DOG,2,12.7,38.3,115,29,False,False,False,False,False,NORMAL,DECREASED,HIGH,4,0.0,NORMAL,이상 없음(정상)
DOG,12,10.6,39.2,159,34,False,True,False,True,True,NORMAL,INCREASED,LOW,1,0.53,CAUTION,"소화기 이상(구토 및 설사), 피부 징후"
CAT,2,7.3,39.2,270,53,True,True,False,False,False,DECREASED,NORMAL,LOW,4,0.71,CAUTION,"빈맥, 호흡 급증"
CAT,10,3.3,39.0,206,23,False,False,False,False,False,INCREASED,NORMAL,NORMAL,5,0.03,NORMAL,이상 없음(정상)
DOG,2,7.5,39.4,139,22,False,False,False,False,False,DECREASED,NORMAL,NORMAL,0,0.37,WATCH,"미열, 식욕 감소"
CAT,1,3.4,39.4,202,33,False,False,False,False,True,NORMAL,NORMAL,NORMAL,1,0.2,NORMAL,이상 없음(정상)
DOG,14,9.4,39.8,142,34,True,False,False,True,True,DECREASED,DECREASED,LOW,4,0.86,DANGER,"미열, 소화기 이상(구토 및 설사)"
CAT,3,2.4,39.8,219,52,True,True,True,False,True,NONE,DECREASED,LOW,3,1.0,DANGER,"미열, 호흡 급증"
DOG,5,16.4,39.2,134,31,False,False,False,True,True,DECREASED,DECREASED,LOW,4,0.59,CAUTION,"소화기 이상(구토 및 설사), 식욕 감소"
CAT,9,5.9,38.9,183,29,True,True,False,False,True,DECREASED,DECREASED,LOW,5,0.4,WATCH,"설사, 피부 징후"
CAT,5,3.0,40.2,220,20,True,False,False,False,False,INCREASED,DECREASED,NORMAL,7,0.39,WATCH,"미열, 피부 징후"
CAT,15,4.5,39.6,216,42,False,False,False,False,False,DECREASED,DECREASED,NORMAL,1,0.65,CAUTION,"미열, 호흡 급증"
CAT,4,6.5,39.8,207,34,False,False,False,False,False,DECREASED,DECREASED,HIGH,5,0.37,WATCH,"미열, 식욕 감소"
DOG,7,6.6,38.2,63,29,False,False,False,False,False,DECREASED,NORMAL,NORMAL,5,0.08,NORMAL,이상 없음(정상)
CAT,2,3.8,39.0,223,35,False,False,False,False,True,NONE,NORMAL,LOW,6,0.56,CAUTION,"설사, 식욕 절폐"
CAT,2,2.1,39.7,188,29,True,True,False,False,True,NORMAL,NORMAL,NORMAL,0,0.43,WATCH,"미열, 설사"
DOG,9,23.2,40.4,163,42,True,True,False,True,True,DECREASED,NORMAL,LOW,3,1.0,DANGER,"고열, 빈맥"
CAT,10,2.7,39.1,219,44,False,True,False,False,False,DECREASED,NORMAL,NORMAL,2,0.45,WATCH,"호흡 급증, 피부 징후"
DOG,5,3.6,38.8,91,23,False,False,False,False,False,NORMAL,NORMAL,LOW,4,0.25,NORMAL,이상 없음(정상)
CAT,11,2.6,39.1,186,23,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.09,NORMAL,이상 없음(정상)
CAT,7,7.8,39.5,275,42,False,False,False,True,False,DECREASED,NORMAL,LOW,4,0.72,CAUTION,"빈맥, 호흡 급증"
DOG,3,27.6,39.3,145,24,False,False,True,False,False,DECREASED,NORMAL,LOW,2,0.45,WATCH,"미열, 피부 징후"
CAT,4,4.4,39.3,203,19,False,False,False,True,False,NORMAL,NORMAL,LOW,2,0.29,NORMAL,이상 없음(정상)
CAT,14,4.9,39.0,214,20,True,False,True,True,False,DECREASED,NORMAL,NORMAL,4,0.37,WATCH,"구토, 피부 징후"
DOG,7,24.9,39.2,144,52,False,False,True,False,True,DECREASED,NORMAL,LOW,4,0.62,CAUTION,"호흡 급증, 설사"
CAT,4,7.0,39.4,225,31,False,False,False,False,False,NONE,NORMAL,NORMAL,5,0.32,WATCH,식욕 절폐
DOG,4,29.7,38.7,85,31,True,False,False,True,False,NORMAL,NORMAL,NORMAL,2,0.32,WATCH,"구토, 피부 징후"
DOG,13,21.6,39.7,139,22,False,True,True,True,False,DECREASED,DECREASED,LOW,4,0.65,CAUTION,"미열, 구토"
DOG,8,15.9,40.2,134,58,True,True,False,True,True,NONE,DECREASED,LOW,2,1.0,DANGER,"고열, 호흡 급증"
DOG,11,17.1,40.8,169,49,False,False,True,False,True,DECREASED,INCREASED,LOW,0,1.0,DANGER,"고열, 빈맥"
DOG,14,20.0,39.6,118,25,False,False,False,False,False,DECREASED,INCREASED,HIGH,3,0.3,WATCH,"미열, 식욕 감소"
CAT,3,6.1,39.8,218,24,True,True,False,True,False,DECREASED,INCREASED,NORMAL,1,0.67,CAUTION,"미열, 구토"
DOG,4,6.5,38.3,103,23,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.0,NORMAL,이상 없음(정상)
DOG,7,4.4,39.1,134,24,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.04,NORMAL,이상 없음(정상)
DOG,3,4.6,39.9,112,19,False,False,False,False,False,DECREASED,DECREASED,HIGH,6,0.37,WATCH,"미열, 식욕 감소"
DOG,11,9.6,41.1,165,50,True,False,True,True,True,NONE,DECREASED,LOW,1,1.0,DANGER,"고열, 빈맥"
CAT,10,7.6,39.4,252,32,False,True,False,False,False,DECREASED,DECREASED,LOW,2,0.6,CAUTION,"빈맥, 피부 징후"
CAT,14,6.7,39.3,215,33,False,False,True,True,False,DECREASED,NORMAL,LOW,0,0.63,CAUTION,"구토, 피부 징후"
CAT,14,4.6,40.4,198,15,True,False,False,False,False,INCREASED,INCREASED,LOW,4,0.4,WATCH,"미열, 피부 징후"
DOG,7,15.5,40.1,178,55,True,False,True,True,False,NONE,INCREASED,LOW,6,1.0,DANGER,"고열, 빈맥"
DOG,11,8.6,40.1,134,40,True,False,False,True,True,DECREASED,DECREASED,LOW,4,1.0,DANGER,"고열, 호흡 급증"
CAT,10,5.2,38.9,163,24,False,False,False,False,False,NORMAL,NORMAL,LOW,5,0.06,NORMAL,이상 없음(정상)
DOG,6,20.4,37.7,141,27,False,False,False,False,True,NORMAL,DECREASED,NORMAL,1,0.26,NORMAL,이상 없음(정상)
DOG,11,5.8,38.7,141,47,True,True,True,False,False,NONE,INCREASED,LOW,2,0.66,CAUTION,"호흡 급증, 피부 징후"
DOG,8,22.5,38.1,85,10,False,True,False,False,False,NORMAL,NORMAL,NORMAL,0,0.27,NORMAL,이상 없음(정상)
DOG,10,8.5,40.5,189,44,False,False,False,False,True,NONE,DECREASED,LOW,6,1.0,DANGER,"고열, 빈맥"
DOG,4,8.7,40.0,160,61,False,True,True,True,False,NORMAL,DECREASED,LOW,2,1.0,DANGER,"고열, 빈맥"
DOG,14,26.0,39.7,124,21,False,False,False,False,False,NORMAL,INCREASED,NORMAL,0,0.3,WATCH,미열
CAT,10,4.5,39.0,219,30,False,False,False,False,False,NONE,NORMAL,LOW,2,0.42,WATCH,"식욕 절폐, 활동량 저하"
DOG,1,5.8,37.8,80,21,False,True,False,False,False,NORMAL,NORMAL,NORMAL,0,0.02,NORMAL,이상 없음(정상)
DOG,12,22.5,39.1,123,51,True,True,True,False,False,DECREASED,DECREASED,LOW,1,0.56,CAUTION,"호흡 급증, 피부 징후"
CAT,6,6.1,39.9,219,20,False,False,False,False,False,NORMAL,DECREASED,HIGH,6,0.29,NORMAL,이상 없음(정상)
DOG,11,14.9,39.8,158,35,True,True,True,False,True,NORMAL,DECREASED,LOW,1,0.53,CAUTION,"미열, 설사"
DOG,7,17.8,39.3,116,25,False,False,False,False,False,NORMAL,NORMAL,LOW,3,0.36,WATCH,"미열, 활동량 저하"
DOG,8,24.8,38.5,121,27,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.0,NORMAL,이상 없음(정상)
DOG,4,6.1,38.1,69,26,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.07,NORMAL,이상 없음(정상)
DOG,2,19.9,38.1,97,21,False,True,False,False,False,NORMAL,NORMAL,NORMAL,0,0.03,NORMAL,이상 없음(정상)
DOG,10,16.2,39.7,151,38,False,True,True,False,True,DECREASED,NORMAL,LOW,6,0.71,CAUTION,"미열, 설사"
DOG,5,17.2,39.7,181,55,True,True,False,True,False,NORMAL,NORMAL,HIGH,0,0.97,DANGER,"미열, 빈맥"
CAT,14,2.9,41.3,260,43,True,True,False,True,True,DECREASED,DECREASED,LOW,6,1.0,DANGER,"고열, 빈맥"
CAT,6,4.4,39.4,273,30,True,True,False,False,False,DECREASED,DECREASED,LOW,3,0.5,CAUTION,"빈맥, 피부 징후"
DOG,6,2.7,38.6,103,28,False,True,False,False,False,NORMAL,NORMAL,NORMAL,0,0.19,NORMAL,이상 없음(정상)
CAT,12,4.9,38.7,213,36,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.04,NORMAL,이상 없음(정상)
CAT,11,6.8,37.8,197,13,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.01,NORMAL,이상 없음(정상)
DOG,10,15.1,38.6,105,31,False,False,False,True,False,NORMAL,NORMAL,LOW,7,0.38,WATCH,"구토, 활동량 저하"
DOG,8,14.0,38.7,84,27,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.03,NORMAL,이상 없음(정상)
CAT,9,3.9,39.2,156,20,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.05,NORMAL,이상 없음(정상)
CAT,4,6.2,38.8,157,21,False,False,False,False,False,NORMAL,NORMAL,NORMAL,0,0.0,NORMAL,이상 없음(정상)
DOG,7,9.8,39.5,152,34,True,True,True,False,True,DECREASED,NORMAL,LOW,1,0.67,CAUTION,"미열, 설사"
CAT,5,6.3,39.3,194,19,False,False,True,False,False,NORMAL,NORMAL,HIGH,2,0.05,NORMAL,이상 없음(정상)
CAT,12,3.1,40.1,228,47,True,True,False,False,True,NORMAL,DECREASED,NORMAL,4,0.67,CAUTION,"미열, 호흡 급증"
CAT,13,2.3,39.5,195,25,False,False,False,True,False,NORMAL,NORMAL,LOW,4,0.28,NORMAL,이상 없음(정상)
DOG,4,16.8,39.9,123,43,True,False,False,False,False,INCREASED,NORMAL,LOW,6,0.7,CAUTION,"미열, 호흡 급증"
CAT,6,5.8,39.8,148,29,False,False,False,False,True,NORMAL,NORMAL,NORMAL,2,0.32,WATCH,"미열, 설사"
CAT,6,4.6,40.1,247,49,False,False,False,False,False,DECREASED,DECREASED,NORMAL,1,0.69,CAUTION,"미열, 빈맥"
DOG,12,10.2,39.9,146,38,False,True,True,False,True,NORMAL,DECREASED,LOW,6,0.69,CAUTION,"미열, 설사"
CAT,15,6.4,40.0,254,32,False,False,False,False,True,DECREASED,DECREASED,HIGH,0,0.68,CAUTION,"미열, 빈맥"
CAT,7,6.2,39.3,228,23,False,True,False,False,False,DECREASED,DECREASED,NORMAL,1,0.34,WATCH,"피부 징후, 식욕 감소"
DOG,8,15.8,39.7,168,59,True,True,True,True,False,DECREASED,DECREASED,NORMAL,3,1.0,DANGER,"미열, 빈맥"
CAT,13,4.1,39.2,235,44,True,True,False,False,False,DECREASED,NORMAL,NORMAL,7,0.56,CAUTION,"호흡 급증, 피부 징후"
CAT,10,7.0,39.1,187,22,True,True,False,False,False,NONE,NORMAL,NORMAL,6,0.41,WATCH,"피부 징후, 식욕 절폐"
